user_id,name,date,amount,recurring,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Cleo AI,2024-03-25,5.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Cleo AI,2024-04-25,5.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Cleo AI,2024-04-26,46.99,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Com Rapid Rim Ato Merida Yuc,2023-12-18,2.8,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,ComEd,2023-04-18,77.7,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,ComEd,2023-07-21,161.75,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,ComEd,2023-09-11,149.37,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Comcast,2022-10-26,75,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Comcast,2023-01-17,50,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Comcast,2023-03-06,52.79,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Comcast,2023-03-06,216,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Comcast,2023-04-19,425.92,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Comcast,2023-05-23,262.56,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Costco,2022-10-31,1.62,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Costco,2022-10-31,9.71,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Costco,2022-10-31,10.75,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Costco,2022-11-18,12.59,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Country Cupboard,2024-04-29,4.66,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Culve,2024-04-11,20,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Culve,2024-04-29,17.23,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Culver's,2022-11-28,11.1,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Culver's,2023-03-27,3.34,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Culver's,2023-03-27,20.15,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Culver's,2023-03-27,73.38,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Culver's,2024-02-23,9.8,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,DHL,2023-10-31,263.68,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairy Queen,2024-05-06,7.12,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2022-10-18,341.58,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2022-10-21,366.58,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2022-11-14,156.1,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2022-12-22,66.23,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2022-12-22,237.97,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2023-02-13,156.1,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2023-03-14,156.11,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2023-04-10,176.88,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dairyland,2023-05-15,171.95,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2023-09-11,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2023-09-25,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2023-11-02,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2023-12-11,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2024-01-05,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2024-01-30,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2024-02-28,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2024-03-28,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2024-04-29,1,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2024-05-03,45.45,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dave,2024-05-03,50.5,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dick's Sporting Goods,2023-02-27,102.34,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dick's Sporting Goods,2024-03-25,63.72,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dick's Sporting Goods,2024-03-28,0.89,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dick's Sporting Goods,2024-03-28,63.16,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-02-13,9.82,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-03-13,9.82,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-04-13,9.84,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-05-15,9.85,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-06-13,9.85,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-07-31,9.85,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-09-26,9.85,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-11-20,12.02,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-12-19,0.78,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-12-19,1.05,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-12-19,1.05,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-12-19,1.3,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Disney+,2023-12-19,1.44,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dollar General,2022-11-14,47.1,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dollar General,2022-11-21,3.1,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dollar General,2022-11-21,7.2,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dollar General,2024-01-04,1.08,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dollar Tree,2023-02-10,40.15,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dollar Tree,2023-02-13,10.8,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dollar Tree,2023-03-22,61.44,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dollar Tree,2024-04-29,19.17,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Domino's,2022-10-27,33.8,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Domino's,2023-01-17,9.5,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Domino's,2023-03-13,29.77,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Domino's,2023-04-07,22.17,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Domino's,2023-04-28,15.1,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Domino's,2023-09-27,25,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Dunkin',2024-03-04,8.12,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,ESPN+,2024-03-25,10.99,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Efavormart,2023-06-12,72.45,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Elgin Mall,2023-04-03,143,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Elgin Mall,2023-04-03,143,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Empower,2024-03-14,8,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Empower,2024-03-15,53,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Empower,2024-04-02,8,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Empower,2024-04-19,53,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Empower,2024-05-06,8,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Evergy,2022-11-07,28,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Evergy,2023-03-07,37,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Evolve By Hudson,2024-03-01,36.11,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Expressunlock,2024-02-26,28.99,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Fiji Showers,2023-04-03,29.95,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Five Below,2023-01-17,34.13,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Fubo TV,2023-12-04,68.98,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Fubo TV,2024-01-11,68.98,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Gas Tlahuac Ciudad De Mex,2024-04-03,13.33,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Golden Corral,2023-02-13,72.2,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Grand Buffet,2023-02-28,66.59,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Green,2023-04-21,12.92,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Green Garden Chin,2023-09-28,24.5,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Green Garden Chin,2023-10-23,41.08,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Guacamole Andale Benito Juarez,2024-01-09,22.34,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Happybodylab,2023-08-28,33.81,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hibbett Sports,2023-03-15,31.88,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Higher Focus Phot,2023-05-01,15,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hotel Essen S Mazatlan Sin,2023-12-13,155.17,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hotel Essen S Mazatlan Sin,2023-12-18,215.18,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2023-12-18,14.95,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2024-01-16,7.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2024-01-16,23.98,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2024-02-15,7.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2024-02-15,23.98,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2024-03-14,7.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2024-03-15,23.98,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2024-04-15,7.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Hulu,2024-04-22,23.98,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Il Prof License,2024-02-27,26,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Ilsos,2023-05-05,31,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Innovasport Anten,2024-04-23,165.32,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jerse,2023-09-27,20.32,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jersey Mike's Subs,2024-03-25,13.85,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jewel-Osco,2023-05-15,39,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jewel-Osco,2024-04-29,29.15,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jimmy John's,2023-02-16,16.55,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jimmy John's,2023-02-28,18.09,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jimmy John's,2023-03-13,43,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jimmy John's,2023-04-05,17.84,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jimmy John's,2023-05-17,49.38,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jimmy John's,2023-05-25,15.12,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Jum Group,2023-05-15,3.14,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Justfly,2022-12-05,46.34,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Justfly,2022-12-05,480.63,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,KFC,2022-11-28,57.72,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-01-18,14.45,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-02-13,22.92,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-02-27,18.59,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-02-27,22.92,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-03-13,6.2,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-03-13,22.92,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-03-27,6.2,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-03-27,22.93,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-03-29,6.2,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-04-17,75,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-04-28,75,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-05-15,75,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-06-05,75,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-06-12,43.19,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-09-25,5.04,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-09-25,32.16,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-10-23,16.08,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Klarna,2023-11-06,24.31,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Ks Dept Of,2023-02-22,296,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Ks Dmv,2023-04-21,233.61,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Kwik Star,2022-11-14,26.99,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Kwik Star,2022-11-14,58.62,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Las Gorditas De Don Angel 4,2023-04-03,67.08,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Little Caesar's,2022-11-02,19.42,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Little Caesar's,2023-03-27,6.47,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Little Caesar's,2023-03-27,27.51,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Little Caesar's,2023-05-30,45.31,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Little Caesar's,2024-03-12,23.87,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Love's Travel Stops,2022-11-14,20,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Love's Travel Stops,2022-11-14,44.85,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Mail Drop Shoppe,2023-10-26,6.38,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Mariano's,2023-03-20,25.06,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Mc Donald S Wm Tl Ciudad De Mex,2024-05-06,2.65,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Mc Henry Coun,2023-02-13,229.5,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2022-10-27,22.28,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2022-11-07,9.13,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2022-11-14,2.12,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2022-11-14,28.76,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2022-11-23,6.23,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2022-12-05,21.97,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2022-12-22,8.7,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-02-15,1.08,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-02-27,25.96,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-03-14,14.12,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-03-20,32.77,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-03-22,14,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-03-28,7.48,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-03-28,19.43,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-03-30,5.57,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-03-31,4.85,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-04-03,20.67,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-04-19,23.12,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-04,9.12,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-04,13.23,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-09,7.44,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-11,5.92,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-12,17.79,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-15,30.87,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-22,8.4,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-22,23.27,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-22,37.9,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-05-30,4.7,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-06-12,26.81,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-08-01,11.62,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-09-25,3.54,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-09-25,5.37,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2023-11-06,9.7,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2024-01-16,17.5,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2024-03-20,20.45,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2024-03-25,20.58,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2024-03-29,19.97,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2024-04-11,25,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,McDonald's,2024-04-29,28.15,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Mias,2024-04-29,33.36,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Millies Michoacan,2023-04-10,48.21,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Mugs Pizza And Ri,2023-04-03,24,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Murphy USA,2023-05-03,45.9,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Murphy USA,2024-02-12,24.58,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2022-11-07,3.24,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2022-11-07,47.52,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2022-11-23,18.09,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2022-11-29,9.31,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2022-12-16,25.7,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-01-18,8.64,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-02-14,14.04,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-02-15,27.55,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-03-01,14.85,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-03-03,18.73,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-03-06,31.32,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-03-16,17.87,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-03-22,29.7,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-03-24,8.4,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2023-04-04,10.8,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2024-02-13,13,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Napoli Pizza,2024-02-15,42,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2022-12-06,15.49,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-01-13,15.49,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-02-13,15.49,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-03-09,19.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-04-10,19.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-05-09,19.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-06-09,19.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-07-31,19.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-09-11,19.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2023-10-10,19.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2024-01-26,22.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2024-02-26,22.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2024-03-25,22.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Netflix,2024-04-25,22.99,1,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nicor Gas,2023-02-17,25.96,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nicor Gas,2023-05-04,350,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nicor Gas,2023-09-11,93.38,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nicor Gas,2024-05-06,222.53,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nintendo,2022-11-07,8.72,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nintendo,2022-12-20,21.82,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nintendo,2023-03-27,34.92,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nintendo,2023-05-01,4.36,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nintendo,2023-05-30,4.36,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nintendo,2023-10-26,21.24,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Nintendo,2024-02-26,39.3,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Olive Garden,2023-03-13,143.28,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,OnlyFans,2023-03-07,15.99,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,OnlyFans,2023-03-08,10,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,OnlyFans,2023-03-20,4.99,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,OnlyFans,2023-03-20,6,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,OnlyFans,2023-03-20,10,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,OnlyFans,2023-03-20,20,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,OnlyFans,2023-03-20,25.5,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,OnlyFans,2023-05-23,20,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Order.noodles,2023-03-20,20.73,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Order.noodles,2023-03-21,24.3,,
RaEmmYJNOlUbVrLlWPkxGuEHMUOxSBxV,Order.noodles,2023-04-04,18.36,,
